Gene	Weight	Module	Annotation	Name
LOC_Os05g11330	0.970662846	red		
LOC_Os05g01530	0.964749556	black		
LOC_Os02g40010	0.921402963	brown		
LOC_Os10g35050	0.995280216	purple		
LOC_Os01g50104	0.943621008	magenta		
LOC_Os03g47010	0.940354419	blue		
LOC_Os06g02460	0.921225996	purple		
LOC_Os12g35630	0.930725913	turquoise		
LOC_Os10g07970	0.9896722	red		
LOC_Os07g07990	0.929030628	blue		
LOC_Os05g39950	0.985593496	purple		
LOC_Os08g28940	0.97751751	pink		
LOC_Os02g32650	0.972292058	blue		
LOC_Os03g08810	0.90488392	brown		
LOC_Os08g31950	0.934463207	purple		
LOC_Os10g31240	0.970785306	blue		
LOC_Os01g58510	0.921264983	magenta		
LOC_Os01g40280	0.956751204	pink		
LOC_Os01g41734	0.972524616	blue		
LOC_Os11g04840	0.99154716	red		
LOC_Os02g36264	0.910416806	black		
LOC_Os10g40740	0.924177573	black		
LOC_Os11g35960	0.972539979	midnightblue		
LOC_Os01g57350	0.909265768	turquoise		
LOC_Os03g50420	0.925391561	green		
LOC_Os04g09604	0.920895863	turquoise		
LOC_Os02g02630	0.904816466	brown		
LOC_Os06g09340	0.920191371	blue		
LOC_Os01g02870	0.901037641	blue		
LOC_Os06g04450	0.949968888	red		
LOC_Os02g44530	0.955111096	red		
LOC_Os02g27490	0.92675279	black		
LOC_Os05g13320	0.914022245	brown		
LOC_Os01g41370	0.986343794	pink		
LOC_Os10g38610	0.9384536	black		
LOC_Os07g37700	0.925095773	green		
LOC_Os07g37310	0.940395157	blue		
LOC_Os09g17000	0.968619161	red		
LOC_Os05g45210	0.927543136	blue		
LOC_Os11g08820	0.907669642	red		
LOC_Os09g32230	0.925492963	greenyellow		
LOC_Os12g04700	0.990701291	red		
LOC_Os05g03440	0.931396393	green		
LOC_Os06g36270	0.937658679	magenta		
LOC_Os10g34480	0.927750813	blue		
LOC_Os03g28160	0.906181024	blue		
LOC_Os01g25170	0.981264989	pink		
LOC_Os03g19290	0.973436535	purple		
LOC_Os04g07830	0.972282679	blue		
LOC_Os01g12860	0.931995765	green		
LOC_Os03g53800	0.926287377	blue		
LOC_Os04g54070	0.941091447	turquoise		
LOC_Os01g09010	0.911521487	blue		
LOC_Os02g55870	0.972827382	blue		
LOC_Os11g42500	0.927053384	blue		
LOC_Os05g49580	0.987789603	red		
LOC_Os10g35800	0.977562498	pink		
LOC_Os10g19960	0.923819985	brown		
LOC_Os03g61620	0.933577838	blue		
LOC_Os06g22980	0.986573156	red		
LOC_Os03g58190	0.953451217	red		
LOC_Os03g52860	0.909111969	lightcyan		
LOC_Os05g50654	0.907007785	brown		
LOC_Os08g13980	0.992110976	red		
LOC_Os07g38590	0.96827105	blue		
LOC_Os12g08070	0.97753991	red		
LOC_Os05g37080	0.903754864	magenta		
LOC_Os11g40009	0.940740271	yellow		
LOC_Os08g04670	0.910200194	brown		
LOC_Os04g53680	0.90696113	turquoise		
LOC_Os07g36400	0.926757191	black		
LOC_Os11g02580	0.984405178	red		
LOC_Os06g05424	0.974896763	blue		
LOC_Os09g34920	0.918843937	brown		
LOC_Os02g05520	0.971216558	brown		
LOC_Os02g49350	0.990406531	greenyellow		
LOC_Os01g44960	0.966697899	blue		
LOC_Os09g31370	0.930329531	blue		
LOC_Os04g26190	0.962020459	red		
LOC_Os05g48890	0.914141972	blue		
LOC_Os01g66740	0.900533535	midnightblue		
LOC_Os04g52180	0.947691029	yellow		
LOC_Os09g32840	0.940526876	green		
LOC_Os08g04210	0.987871103	lightcyan		
LOC_Os01g13740	0.938216958	black		
LOC_Os03g56370	0.904916556	black		
LOC_Os07g42130	0.985396875	pink		
LOC_Os12g06840	0.947117325	red		
LOC_Os03g53860	0.917383579	green		
LOC_Os02g15350	0.966866437	purple		
LOC_Os04g01500	0.95907217	blue		
LOC_Os01g72560	0.945588463	blue		
LOC_Os08g37890	0.913178169	blue		
LOC_Os08g36310	0.926961833	black		
LOC_Os09g29990	0.988277531	red		
LOC_Os03g02180	0.930157155	brown		
LOC_Os10g05500	0.904454181	brown		
LOC_Os01g51840	0.98223427	blue		
LOC_Os05g45920	0.939690547	turquoise		
LOC_Os06g39900	0.925925269	black		
LOC_Os03g63970	0.955131707	brown		
LOC_Os07g05580	0.913136951	brown		
LOC_Os03g51010	0.917228291	red		
LOC_Os12g43990	0.970148192	red		
LOC_Os03g07180	0.919099996	purple		
LOC_Os03g55120	0.936349702	green		
LOC_Os02g42820	0.993175745	red		
LOC_Os06g45230	0.955792522	red		
LOC_Os09g27890	0.920466736	green		
LOC_Os03g01260	0.964238003	red		
LOC_Os03g18520	0.947718936	brown		
LOC_Os05g07764	0.932323458	blue		
LOC_Os07g36570	0.949021815	magenta		
LOC_Os03g59320	0.925335686	black		
LOC_Os03g06960	0.983180197	red		
LOC_Os12g27190	0.960077398	red		
LOC_Os12g06480	0.900906523	brown		
LOC_Os02g51900	0.932014983	turquoise		
LOC_Os03g25040	0.925462231	red		
LOC_Os05g38000	0.950507156	blue		
LOC_Os06g50950	0.936484335	tan		
LOC_Os08g31030	0.94321343	blue		
LOC_Os04g44640	0.924114551	green		
LOC_Os09g36240	0.985649646	black		
LOC_Os08g09170	0.922375702	green		
LOC_Os01g08150	0.920511023	green		
LOC_Os05g11990	0.965526362	blue		
LOC_Os01g70310	0.901006697	purple		
LOC_Os12g32260	0.942289118	blue		
LOC_Os07g11360	0.912222234	purple		
LOC_Os06g49120	0.912016821	black		
LOC_Os05g30940	0.915207215	red		
LOC_Os02g40490	0.921761269	brown		
LOC_Os04g43910	0.904119886	green		
LOC_Os02g04510	0.920512169	black		
LOC_Os02g10630	0.938411961	red		
LOC_Os09g03500	0.990446776	pink		
LOC_Os03g12200	0.901283655	pink		
LOC_Os01g67190	0.974331718	blue		
LOC_Os02g58720	0.962459438	blue		
LOC_Os07g34130	0.967205414	red		
LOC_Os03g29730	0.945407568	turquoise		
LOC_Os06g17120	0.920473371	red		
LOC_Os02g56920	0.937165944	blue		
LOC_Os03g37830	0.944559544	black		
LOC_Os10g28360	0.93684338	black		
LOC_Os04g33680	0.911686351	green		
LOC_Os11g05470	0.942314082	brown		
LOC_Os01g38500	0.909566356	red		
LOC_Os05g36050	0.948512916	green		
LOC_Os02g50960	0.901713328	blue		
LOC_Os11g01570	0.941491214	blue		
LOC_Os04g48870	0.930249341	brown		
LOC_Os01g33360	0.949670737	tan		
LOC_Os01g09260	0.912136742	salmon		
LOC_Os03g12730	0.911209152	blue		
LOC_Os02g36950	0.984291031	red		
LOC_Os08g39870	0.949953731	blue		
LOC_Os11g01590	0.966332111	black		
LOC_Os09g07660	0.976097844	black		
LOC_Os07g34370	0.962926296	tan		
LOC_Os09g07154	0.922708191	red		
LOC_Os04g52210	0.916180591	tan		
LOC_Os12g41890	0.934534512	brown		
LOC_Os08g04360	0.926156236	tan		
LOC_Os01g61460	0.907656762	magenta		
LOC_Os09g29530	0.920013812	magenta		
LOC_Os02g06779	0.957553321	brown		
LOC_Os02g56386	0.9822884	tan		
LOC_Os01g28840	0.957688835	brown		
LOC_Os02g51600	0.964790847	red		
LOC_Os04g33530	0.914872264	blue		
LOC_Os05g25370	0.940304321	black		
LOC_Os06g08090	0.937359527	blue		
LOC_Os06g04200	0.993001896	pink		
LOC_Os07g20110	0.949873233	pink		
LOC_Os01g23370	0.993391967	red		
LOC_Os10g38860	0.945009402	green		
LOC_Os09g32976	0.92652454	brown		
LOC_Os12g28770	0.928875258	green		
LOC_Os03g25869	0.972991702	red		
LOC_Os05g45180	0.958021383	blue		
LOC_Os06g02800	0.917914045	blue		
LOC_Os07g18154	0.914232631	blue		
LOC_Os07g38960	0.905421158	black		
LOC_Os08g01770	0.924624001	black		
LOC_Os12g44370	0.911816801	black		
LOC_Os04g57260	0.935768258	red		
LOC_Os01g70680	0.961917641	brown		
LOC_Os05g16300	0.962197394	red		
LOC_Os06g42020	0.94788311	brown		
LOC_Os04g24810	0.928302012	purple		
LOC_Os03g54910	0.922076952	brown		
LOC_Os07g31070	0.954826547	magenta		
LOC_Os04g52810	0.910086455	salmon		
LOC_Os02g32060	0.990030079	red		
LOC_Os01g55320	0.968869099	tan		
LOC_Os10g32900	0.905238517	red		
LOC_Os02g53850	0.911068279	black		
LOC_Os02g15090	0.93283255	pink		
LOC_Os06g50140	0.979671661	red		
LOC_Os05g19000	0.94656521	brown		
LOC_Os07g26900	0.953729603	brown		
LOC_Os07g49250	0.922497813	red		
LOC_Os08g42640	0.932834839	red		
LOC_Os11g37720	0.953747321	red		
LOC_Os07g35520	0.907857973	blue		
LOC_Os07g26630	0.9347622	red		
LOC_Os05g46740	0.975895606	red		
LOC_Os01g02900	0.908040687	blue		
LOC_Os10g20550	0.904002386	red		
LOC_Os03g02740	0.900349873	brown		
LOC_Os04g20774	0.965125972	pink		
LOC_Os01g19240	0.930851522	brown		
LOC_Os10g41749	0.945980344	black		
LOC_Os04g32850	0.912131232	blue		
LOC_Os01g07500	0.923246142	brown		
LOC_Os12g37650	0.922952298	blue		
LOC_Os01g54590	0.966510005	blue		
LOC_Os02g09450	0.986692044	red		
LOC_Os09g33900	0.941085222	red		
LOC_Os05g20570	0.96393013	red		
LOC_Os01g36740	0.921409663	red		
LOC_Os05g16200	0.932972942	blue		
LOC_Os05g08540	0.906905234	red		
LOC_Os06g04290	0.96517944	brown		
LOC_Os04g46400	0.936739565	blue		
LOC_Os10g32550	0.943926163	brown		
LOC_Os02g56520	0.9213396	green		
LOC_Os05g38960	0.917519996	red		
LOC_Os07g48909	0.972902045	red		
LOC_Os05g15850	0.941865152	blue		
LOC_Os09g39500	0.971696524	brown		
LOC_Os03g13200	0.945641139	blue		
LOC_Os07g41660	0.926601242	green		
LOC_Os05g23350	0.912578942	brown		
LOC_Os01g55520	0.975724558	red		
LOC_Os01g45730	0.958117497	blue		
LOC_Os05g36010	0.962280074	blue		
LOC_Os09g27820	0.930142673	blue		
LOC_Os01g74146	0.928506274	green		
LOC_Os02g42660	0.933281796	green		
LOC_Os01g57880	0.951474745	blue		
LOC_Os05g04380	0.943963258	blue		
LOC_Os09g12630	0.902853787	red		
LOC_Os12g41720	0.937604382	blue		
LOC_Os12g43700	0.975902082	red		
LOC_Os06g16150	0.901726634	turquoise		
LOC_Os02g40240	0.945011653	turquoise		
LOC_Os11g25260	0.93697131	blue		
LOC_Os01g12650	0.954068638	green		
LOC_Os09g26440	0.947063745	red		
LOC_Os09g32030	0.900502712	turquoise		
LOC_Os03g63240	0.930426119	red		
LOC_Os03g59280	0.963591416	blue		
LOC_Os01g64270	0.949699113	turquoise		
LOC_Os12g25490	0.911869918	black		
LOC_Os01g19020	0.966207144	blue		
LOC_Os05g07870	0.928648982	black		
LOC_Os02g06760	0.917511588	brown		
LOC_Os09g39760	0.934319282	blue		
LOC_Os08g38600	0.924323444	brown		
LOC_Os03g19350	0.907039948	blue		
LOC_Os01g13260	0.927223672	green		
LOC_Os09g37270	0.909226244	green		
LOC_Os07g04990	0.904367657	black		
LOC_Os09g28560	0.925533181	blue		
LOC_Os05g09050	0.936933373	red		
LOC_Os06g24430	0.967789309	pink		
LOC_Os01g61330	0.960033902	blue		
LOC_Os02g20490	0.950109103	turquoise		
LOC_Os11g26880	0.93847427	green		
LOC_Os12g40750	0.918724098	brown		
LOC_Os03g53900	0.966063541	purple		
LOC_Os02g31040	0.974760743	red		
LOC_Os10g41130	0.922937704	blue		
LOC_Os06g45990	0.92033286	green		
LOC_Os01g05820	0.959950286	blue		
LOC_Os03g50030	0.905307163	green		
LOC_Os09g28600	0.907627072	green		
LOC_Os06g01790	0.930240909	turquoise		
LOC_Os07g40120	0.938846052	turquoise		
LOC_Os05g46580	0.92106034	green		
LOC_Os03g15320	0.91809802	green		
LOC_Os09g20340	0.986543131	pink		
LOC_Os02g56150	0.944233287	red		
LOC_Os05g51240	0.921371548	turquoise		
LOC_Os03g25350	0.928845404	brown		
LOC_Os06g06516	0.904928886	green		
LOC_Os04g52100	0.900755195	turquoise		
LOC_Os08g30520	0.928534368	brown		
LOC_Os01g39830	0.902602433	green		
LOC_Os05g10210	0.911155229	blue		
LOC_Os10g05950	0.943849338	blue		
LOC_Os07g33040	0.934103928	tan		
LOC_Os08g26990	0.921001473	brown		
LOC_Os02g32490	0.908011697	blue		
LOC_Os12g12640	0.956863304	blue		
LOC_Os01g39600	0.946668732	blue		
LOC_Os12g22650	0.942544654	brown		
LOC_Os05g49820	0.937281561	green		
LOC_Os04g54600	0.956872781	red		
LOC_Os12g37690	0.975336227	red		
LOC_Os10g37540	0.951918728	brown		
LOC_Os09g07350	0.934131026	blue		
LOC_Os11g40760	0.930188928	yellow		
LOC_Os07g35300	0.913901091	magenta		
LOC_Os01g13440	0.938406733	red		
LOC_Os02g18410	0.902908267	blue		
LOC_Os05g51230	0.983208122	red		
LOC_Os07g41590	0.908119265	blue		
LOC_Os06g33640	0.93552389	purple		
LOC_Os04g25190	0.974174117	red		
LOC_Os07g06660	0.963869593	black		
LOC_Os01g44394	0.96795908	brown		
LOC_Os01g55000	0.959818803	blue		
LOC_Os01g70220	0.929824467	brown		
LOC_Os10g14050	0.946376348	brown		
LOC_Os04g31350	0.915347747	blue		
LOC_Os12g19470	0.92100263	black		
LOC_Os02g50980	0.922626899	red		
LOC_Os01g42070	0.929073457	green		
LOC_Os07g47300	0.946793323	turquoise		
LOC_Os03g17960	0.934579938	green		
LOC_Os06g05260	0.923353099	red		
LOC_Os07g42040	0.904888573	magenta		
LOC_Os09g26260	0.916225326	brown		
LOC_Os11g42220	0.90663991	blue		
LOC_Os09g15680	0.935133113	yellow		
LOC_Os02g49790	0.972375867	red		
LOC_Os01g12000	0.938968233	red		
LOC_Os01g69120	0.931534233	turquoise		
LOC_Os02g29510	0.915550674	black		
LOC_Os02g20530	0.941035421	red		
LOC_Os05g48220	0.965801302	brown		
LOC_Os01g60810	0.933769097	blue		
LOC_Os10g01560	0.980203046	red		
LOC_Os08g41470	0.932985011	magenta		
LOC_Os09g28840	0.949491065	red		
LOC_Os03g05770	0.929229294	red		
LOC_Os03g50870	0.923243469	black		
LOC_Os12g44100	0.916644921	green		
LOC_Os02g45310	0.970260652	blue		
LOC_Os04g52780	0.921677091	tan		
LOC_Os09g38700	0.9893998	red		
LOC_Os04g51290	0.903077402	red		
LOC_Os02g20130	0.91983555	brown		
LOC_Os09g38000	0.942599665	green		
LOC_Os08g31760	0.96202682	blue		
LOC_Os03g04770	0.977715402	red		
LOC_Os04g07600	0.920976669	blue		
LOC_Os02g46680	0.960707651	green		
LOC_Os03g20640	0.915124435	turquoise		
LOC_Os04g32540	0.906303646	blue		
LOC_Os04g48160	0.970985735	blue		
LOC_Os02g55400	0.91498273	red		
LOC_Os11g40530	0.974087706	purple		
LOC_Os04g52370	0.934249439	blue		
LOC_Os06g21480	0.938848689	brown		
LOC_Os04g22235	0.91563564	brown		
LOC_Os02g55820	0.959467338	red		
LOC_Os10g05790	0.960596529	red		
LOC_Os02g52370	0.946673348	green		
LOC_Os03g49600	0.975892352	green		
LOC_Os05g51900	0.976185309	red		
LOC_Os08g32930	0.913199743	turquoise		
LOC_Os01g16470	0.900468572	red		
LOC_Os06g47600	0.921351685	brown		
LOC_Os10g19904	0.934174363	purple		
LOC_Os01g59819	0.934660334	blue		
LOC_Os03g01600	0.93571002	green		
LOC_Os02g58210	0.907062901	green		
LOC_Os09g39930	0.943385393	red		
LOC_Os02g51320	0.940767804	red		
LOC_Os01g58350	0.952181561	magenta		
LOC_Os10g13700	0.949965507	lightcyan		
LOC_Os03g49610	0.929068058	green		
LOC_Os02g45460	0.924181025	turquoise		
LOC_Os03g61310	0.941490234	turquoise		
LOC_Os06g09860	0.977341485	red		
LOC_Os05g08770	0.932679387	green		
LOC_Os04g38310	0.921525972	green		
LOC_Os03g59380	0.946807965	brown		
LOC_Os09g38239	0.908051007	blue		
LOC_Os05g44550	0.944318302	brown		
LOC_Os05g04470	0.971018635	brown		
LOC_Os10g07210	0.943602962	blue		
LOC_Os10g06000	0.952556717	blue		
LOC_Os10g27480	0.923494434	red		
LOC_Os04g41810	0.947476678	blue		
LOC_Os11g18730	0.949158865	blue		
LOC_Os11g38959	0.951576598	brown		
LOC_Os01g43851	0.900062694	turquoise		
LOC_Os08g28170	0.966827205	brown		
LOC_Os11g28310	0.944468687	blue		
LOC_Os04g52410	0.956586009	brown		
LOC_Os05g38480	0.914596526	green		
LOC_Os10g11750	0.970107845	red		
LOC_Os03g22670	0.934005986	turquoise		
LOC_Os08g04910	0.934055996	red		
LOC_Os02g50640	0.904245119	green		
LOC_Os08g04290	0.944862995	brown		
LOC_Os04g49350	0.938417327	black		
LOC_Os03g29740	0.917705257	brown		
LOC_Os10g28120	0.920833357	red		
LOC_Os07g02290	0.930045688	brown		
LOC_Os11g02130	0.922036734	brown		
LOC_Os03g55030	0.922445185	black		
LOC_Os11g08400	0.983838327	red		
LOC_Os02g29774	0.93170212	brown		
LOC_Os08g12230	0.949585918	red		
LOC_Os10g28630	0.926341131	brown		
LOC_Os03g38260	0.959722655	brown		
LOC_Os08g43730	0.918870753	green		
LOC_Os12g16890	0.938321697	pink		
LOC_Os03g38390	0.93939815	red		
LOC_Os07g31870	0.906884329	black		
LOC_Os06g05020	0.919397699	pink		
LOC_Os04g45600	0.940444886	turquoise		
LOC_Os12g03970	0.975955652	red		
LOC_Os03g27900	0.978830463	red		
LOC_Os02g41780	0.926710674	blue		
LOC_Os11g33250	0.920329414	red		
LOC_Os07g34290	0.906330305	red		
LOC_Os07g07709	0.947133784	brown		
LOC_Os01g71240	0.945009992	red		
LOC_Os01g65780	0.903363582	blue		
LOC_Os12g26290	0.912756926	salmon		
LOC_Os05g33150	0.906461094	red		
LOC_Os05g39054	0.901034678	green		
LOC_Os09g37510	0.912277256	green		
LOC_Os07g46360	0.919128	purple		
LOC_Os10g20510	0.913500466	blue		
LOC_Os02g45670	0.937728565	black		
LOC_Os01g21960	0.918295804	blue		
LOC_Os03g61740	0.95281129	blue		
LOC_Os12g17530	0.90802779	green		
LOC_Os06g06750	0.948332523	brown		
LOC_Os02g43280	0.924328037	blue		
LOC_Os03g03670	0.963882114	black		
LOC_Os03g49720	0.97866242	black		
LOC_Os08g31080	0.952237154	red		
LOC_Os08g43570	0.974882468	red		
LOC_Os11g01820	0.956603455	red		
LOC_Os10g25560	0.919849256	red		
LOC_Os09g37976	0.952415445	salmon		
LOC_Os02g36890	0.91308682	blue		
LOC_Os12g02710	0.906280823	green		
LOC_Os12g26960	0.976793315	salmon		
LOC_Os08g28880	0.917875358	tan		
LOC_Os06g45190	0.927788914	red		
LOC_Os02g24080	0.903587572	magenta		
LOC_Os01g15100	0.906683402	midnightblue		
LOC_Os02g09320	0.96664381	purple		
LOC_Os10g30390	0.948162868	midnightblue		
LOC_Os12g32544	0.926176772	yellow		
LOC_Os01g30970	0.938296091	red		
LOC_Os01g48410	0.931238107	red		
LOC_Os03g17270	0.983130121	red		
LOC_Os05g02670	0.918591749	green		
LOC_Os07g36560	0.922786284	magenta		
LOC_Os03g52630	0.935936305	blue		
LOC_Os03g18860	0.995974794	red		
LOC_Os03g27110	0.900105838	red		
LOC_Os04g52750	0.985053994	purple		
LOC_Os12g35710	0.925552718	red		
LOC_Os03g44380	0.935304658	tan		
LOC_Os03g55560	0.941690588	magenta		
LOC_Os01g40450	0.922808641	pink		
LOC_Os09g31478	0.910717968	yellow		
LOC_Os07g10495	0.904624833	black		
LOC_Os01g19220	0.903900001	green		
LOC_Os02g38410	0.917485167	green		
LOC_Os02g14840	0.900258346	black		
LOC_Os02g47950	0.954273903	purple		
LOC_Os10g37190	0.916991442	blue		
LOC_Os07g20270	0.962205412	red		
LOC_Os11g03390	0.954867627	black		
LOC_Os09g31506	0.954700622	black		
LOC_Os12g38810	0.91657707	blue		
LOC_Os08g39990	0.921216295	turquoise		
LOC_Os03g48000	0.927272234	black		
LOC_Os05g41080	0.950843237	brown		
LOC_Os10g39950	0.95514173	red		
LOC_Os10g33370	0.925366274	blue		
LOC_Os05g06510	0.943890043	turquoise		
LOC_Os11g44950	0.91202274	green		
LOC_Os10g42340	0.92201853	red		
LOC_Os02g51060	0.943679428	brown		
LOC_Os01g51270	0.94061597	red		
LOC_Os02g56370	0.913070277	magenta		
LOC_Os01g11700	0.932650793	blue		
LOC_Os03g51459	0.909099932	purple		
LOC_Os03g58830	0.959283159	green		
LOC_Os05g11540	0.957191208	turquoise		
LOC_Os03g61720	0.925164627	blue		
LOC_Os07g32170	0.939367173	blue		
LOC_Os02g01310	0.928415434	red		
LOC_Os03g03810	0.902245684	purple		
LOC_Os01g09730	0.93595569	red		
LOC_Os03g02610	0.915630133	green		
LOC_Os05g46000	0.947494093	turquoise		
LOC_Os05g19500	0.923429089	red		
LOC_Os03g48040	0.935572878	turquoise		
LOC_Os01g11010	0.900191287	blue		
LOC_Os08g40590	0.943644289	brown		
